panel,gender,bar_order,system,label,label_display,seed,baseline_pearson_r,gait_pearson_r
d,female,13,liver,liver_elasticity,Liver Elasticity,6,0.081262459714989,0.1715813213109282
d,female,13,liver,liver_elasticity,Liver Elasticity,7,0.0871025446650688,0.1585216478251554
d,female,13,liver,liver_elasticity,Liver Elasticity,8,0.0919946924380745,0.1360328012652631
d,female,13,liver,liver_elasticity,Liver Elasticity,9,0.0811983050751098,0.1488469491643027
d,female,13,liver,liver_elasticity,Liver Elasticity,10,0.0888298614206078,0.1534287654243472
d,female,13,liver,liver_elasticity,Liver Elasticity,11,0.0892585807145286,0.176314336014821
d,female,13,liver,liver_elasticity,Liver Elasticity,12,0.0852590885523835,0.1574842983068947
d,female,13,liver,liver_elasticity,Liver Elasticity,13,0.0914203876592323,0.1600121871549266
d,female,13,liver,liver_elasticity,Liver Elasticity,14,0.0822424410218917,0.1639746665484243
d,female,14,liver,bt__protein_total,Protein Total,0,0.1217016586741424,0.1018553048351732
d,female,14,liver,bt__protein_total,Protein Total,1,0.1146780381366866,0.1411733771559233
d,female,14,liver,bt__protein_total,Protein Total,2,0.1026299868192609,0.1282408067012269
d,female,14,liver,bt__protein_total,Protein Total,3,0.1171087322729908,0.1541851879877329
d,female,14,liver,bt__protein_total,Protein Total,4,0.10931450462541,0.1352192210212464
d,female,14,liver,bt__protein_total,Protein Total,5,0.1122963163833287,0.1334432875174872
d,female,14,liver,bt__protein_total,Protein Total,6,0.1221910907366289,0.1503594375378233
d,female,14,liver,bt__protein_total,Protein Total,7,0.1066567487234476,0.1383052734286609
d,female,14,liver,bt__protein_total,Protein Total,8,0.1196805737590874,0.1440478584759326
d,female,14,liver,bt__protein_total,Protein Total,9,0.1062702729562607,0.1182962543646916
d,female,14,liver,bt__protein_total,Protein Total,10,0.127680613531676,0.1756503072567897
d,female,14,liver,bt__protein_total,Protein Total,11,0.1334634686439168,0.1385817399166587
d,female,14,liver,bt__protein_total,Protein Total,12,0.124614258085514,0.1414720497054075
d,female,14,liver,bt__protein_total,Protein Total,13,0.1122198399864084,0.1916127377673564
d,female,14,liver,bt__protein_total,Protein Total,14,0.1286811352600686,0.1422163404792036
d,female,15,cardiovascular_system,automorph_artery_fractal_dimension,Artery Fractal Dim,0,0.1927878157644572,0.2329024905870395
d,female,15,cardiovascular_system,automorph_artery_fractal_dimension,Artery Fractal Dim,1,0.2173315579312544,0.267994794094105
d,female,15,cardiovascular_system,automorph_artery_fractal_dimension,Artery Fractal Dim,2,0.1895697479706192,0.2341714338202251
d,female,15,cardiovascular_system,automorph_artery_fractal_dimension,Artery Fractal Dim,3,0.1892428486935656,0.2255108835979089
d,female,15,cardiovascular_system,automorph_artery_fractal_dimension,Artery Fractal Dim,4,0.2013670993375305,0.2154241735792058
d,female,15,cardiovascular_system,automorph_artery_fractal_dimension,Artery Fractal Dim,5,0.1922399340974267,0.2425398349393231
d,female,15,cardiovascular_system,automorph_artery_fractal_dimension,Artery Fractal Dim,6,0.1937987419832104,0.229975574387737
d,female,15,cardiovascular_system,automorph_artery_fractal_dimension,Artery Fractal Dim,7,0.2013880449979282,0.2374705304719449
d,female,15,cardiovascular_system,automorph_artery_fractal_dimension,Artery Fractal Dim,8,0.1884510165055374,0.2229209240563779
d,female,15,cardiovascular_system,automorph_artery_fractal_dimension,Artery Fractal Dim,9,0.1967519874082295,0.2310119473026077
d,female,15,cardiovascular_system,automorph_artery_fractal_dimension,Artery Fractal Dim,10,0.2032845516017574,0.2416150611397327
d,female,15,cardiovascular_system,automorph_artery_fractal_dimension,Artery Fractal Dim,11,0.205154643718541,0.2292600549944154
d,female,15,cardiovascular_system,automorph_artery_fractal_dimension,Artery Fractal Dim,12,0.1833626600840496,0.2258111176141904
d,female,15,cardiovascular_system,automorph_artery_fractal_dimension,Artery Fractal Dim,13,0.1773570362538327,0.2421004892920287
d,female,15,cardiovascular_system,automorph_artery_fractal_dimension,Artery Fractal Dim,14,0.2071454380049382,0.2393484272544315
d,female,16,cardiovascular_system,intima_media_th_2_fit,Carotid IMT,0,0.0262088208797145,0.0881977931464582
d,female,16,cardiovascular_system,intima_media_th_2_fit,Carotid IMT,1,0.0344273725386063,0.0794705429098183
d,female,16,cardiovascular_system,intima_media_th_2_fit,Carotid IMT,2,0.060001299633337,0.0882170881328589
d,female,16,cardiovascular_system,intima_media_th_2_fit,Carotid IMT,3,0.0527343504437143,0.0666065414786434
d,female,16,cardiovascular_system,intima_media_th_2_fit,Carotid IMT,4,0.0283445495588516,0.0811404652980112
d,female,16,cardiovascular_system,intima_media_th_2_fit,Carotid IMT,5,0.0239263829463199,0.0642557575762843
d,female,16,cardiovascular_system,intima_media_th_2_fit,Carotid IMT,6,0.004767984275344,0.0702796395500452
d,female,16,cardiovascular_system,intima_media_th_2_fit,Carotid IMT,7,0.0305269554697353,0.0525528014560409
d,female,16,cardiovascular_system,intima_media_th_2_fit,Carotid IMT,8,0.0415556324732589,0.0637401831395479
d,female,16,cardiovascular_system,intima_media_th_2_fit,Carotid IMT,9,0.0310697782736447,0.0724085996132686
d,female,16,cardiovascular_system,intima_media_th_2_fit,Carotid IMT,10,0.0247731993106909,0.0751250814304703
d,female,16,cardiovascular_system,intima_media_th_2_fit,Carotid IMT,11,0.0388765351347679,0.0713016016414517
d,female,16,cardiovascular_system,intima_media_th_2_fit,Carotid IMT,12,0.046588798666912,0.0939632639850312
d,female,16,cardiovascular_system,intima_media_th_2_fit,Carotid IMT,13,0.0291533910166165,0.0566062406989596
d,female,16,cardiovascular_system,intima_media_th_2_fit,Carotid IMT,14,0.0326400629669296,0.0907801222198464
d,female,17,bone_density,spine_l1_l4_area,Spine L1-L4 Area,0,0.3439807135830739,0.5095158338571043
d,female,17,bone_density,spine_l1_l4_area,Spine L1-L4 Area,1,0.340594824238936,0.5041283255612498
d,female,17,bone_density,spine_l1_l4_area,Spine L1-L4 Area,2,0.3410608692264287,0.4950205920927142
d,female,17,bone_density,spine_l1_l4_area,Spine L1-L4 Area,3,0.3879320207248006,0.5058006411503525
d,female,17,bone_density,spine_l1_l4_area,Spine L1-L4 Area,4,0.338756752801763,0.5028113550719047
d,female,17,bone_density,spine_l1_l4_area,Spine L1-L4 Area,5,0.3439451435831218,0.5067589741293574
d,female,17,bone_density,spine_l1_l4_area,Spine L1-L4 Area,6,0.4065865424050487,0.5088980123687671
d,female,17,bone_density,spine_l1_l4_area,Spine L1-L4 Area,7,0.3413335795880687,0.500358307898357
d,female,17,bone_density,spine_l1_l4_area,Spine L1-L4 Area,8,0.3474576174373332,0.5063026461210238
d,female,17,bone_density,spine_l1_l4_area,Spine L1-L4 Area,9,0.3430891896709319,0.4987543389344451
d,female,17,bone_density,spine_l1_l4_area,Spine L1-L4 Area,10,0.3448048084435625,0.5026760916672216
d,female,17,bone_density,spine_l1_l4_area,Spine L1-L4 Area,11,0.3424476131095512,0.5052063579999437
d,female,17,bone_density,spine_l1_l4_area,Spine L1-L4 Area,12,0.344321404064211,0.5078337644347717
d,female,17,bone_density,spine_l1_l4_area,Spine L1-L4 Area,13,0.3454878001004103,0.5101721355865696
d,female,17,bone_density,spine_l1_l4_area,Spine L1-L4 Area,14,0.4004731100735504,0.5032891956734177
d,female,18,bone_density,spine_l1_l3_bmc,Spine L1-L3 BMC,0,0.3734709983358237,0.4817477076646083
d,female,18,bone_density,spine_l1_l3_bmc,Spine L1-L3 BMC,1,0.3765330082481417,0.4823744468128467
d,female,18,bone_density,spine_l1_l3_bmc,Spine L1-L3 BMC,2,0.377661452534821,0.4866528358417105
d,female,18,bone_density,spine_l1_l3_bmc,Spine L1-L3 BMC,3,0.3744921627582482,0.4770784169825931
d,female,18,bone_density,spine_l1_l3_bmc,Spine L1-L3 BMC,4,0.3749572514467014,0.4792518075812897
d,female,18,bone_density,spine_l1_l3_bmc,Spine L1-L3 BMC,5,0.3772956228191187,0.4775589358583033
d,female,18,bone_density,spine_l1_l3_bmc,Spine L1-L3 BMC,6,0.3755348511668356,0.485829971087802
d,female,18,bone_density,spine_l1_l3_bmc,Spine L1-L3 BMC,7,0.3755532785210533,0.4804974669285465
d,female,18,bone_density,spine_l1_l3_bmc,Spine L1-L3 BMC,8,0.3756090028941695,0.4814272195712097
d,female,18,bone_density,spine_l1_l3_bmc,Spine L1-L3 BMC,9,0.376516117502878,0.4715954448854444
d,female,18,bone_density,spine_l1_l3_bmc,Spine L1-L3 BMC,10,0.3748240687407027,0.481727412501328
d,female,18,bone_density,spine_l1_l3_bmc,Spine L1-L3 BMC,11,0.3719321410760746,0.478493928301971
d,female,18,bone_density,spine_l1_l3_bmc,Spine L1-L3 BMC,12,0.3731693929346995,0.481602299440698
d,female,18,bone_density,spine_l1_l3_bmc,Spine L1-L3 BMC,13,0.3735176535856975,0.4808465714705521
d,female,18,bone_density,spine_l1_l3_bmc,Spine L1-L3 BMC,14,0.3737083464231184,0.469856359412747
d,female,19,high_level_diet_with_stage,totalpolyunsaturatedfattyacids_g,Total PUFA (g),0,0.1013380427957244,0.1456096244671975
d,female,19,high_level_diet_with_stage,totalpolyunsaturatedfattyacids_g,Total PUFA (g),1,0.1038690783543827,0.1319156381447694
d,female,19,high_level_diet_with_stage,totalpolyunsaturatedfattyacids_g,Total PUFA (g),2,0.0996398766505378,0.139626585592134
d,female,19,high_level_diet_with_stage,totalpolyunsaturatedfattyacids_g,Total PUFA (g),3,0.1085993532522245,0.1492974777687203
d,female,19,high_level_diet_with_stage,totalpolyunsaturatedfattyacids_g,Total PUFA (g),4,0.1030398016576271,0.1348122013315427
d,female,19,high_level_diet_with_stage,totalpolyunsaturatedfattyacids_g,Total PUFA (g),5,0.10069590591944,0.1458107442438452
d,female,19,high_level_diet_with_stage,totalpolyunsaturatedfattyacids_g,Total PUFA (g),6,0.10442803345645,0.1533521000358543
d,female,19,high_level_diet_with_stage,totalpolyunsaturatedfattyacids_g,Total PUFA (g),7,0.1028035338387077,0.1488746880012091
d,female,19,high_level_diet_with_stage,totalpolyunsaturatedfattyacids_g,Total PUFA (g),8,0.1087925769773109,0.1255389750830569
d,female,19,high_level_diet_with_stage,totalpolyunsaturatedfattyacids_g,Total PUFA (g),9,0.1118691432523024,0.142086508289748
d,female,19,high_level_diet_with_stage,totalpolyunsaturatedfattyacids_g,Total PUFA (g),10,0.1075082617257447,0.1422156326563403
d,female,19,high_level_diet_with_stage,totalpolyunsaturatedfattyacids_g,Total PUFA (g),11,0.0986602073171433,0.1464793916444376
d,female,19,high_level_diet_with_stage,totalpolyunsaturatedfattyacids_g,Total PUFA (g),12,0.1032529166967678,0.1219984120638064
d,female,19,high_level_diet_with_stage,totalpolyunsaturatedfattyacids_g,Total PUFA (g),13,0.1059602440785244,0.1440977070820017
d,female,19,high_level_diet_with_stage,totalpolyunsaturatedfattyacids_g,Total PUFA (g),14,0.1063836194694744,0.143382893311498
d,female,20,high_level_diet_with_stage,copper_mg,Copper Mg,0,0.1379656508247846,0.186089755085191
d,female,20,high_level_diet_with_stage,copper_mg,Copper Mg,1,0.1375592742384846,0.1652157300814226
d,female,20,high_level_diet_with_stage,copper_mg,Copper Mg,2,0.1341487461643575,0.1477288127420887
d,female,20,high_level_diet_with_stage,copper_mg,Copper Mg,3,0.1386806697957068,0.1840002413220696
d,female,20,high_level_diet_with_stage,copper_mg,Copper Mg,4,0.138803090949571,0.152923027357521
d,female,20,high_level_diet_with_stage,copper_mg,Copper Mg,5,0.1348708517976503,0.1778398881904102
d,female,20,high_level_diet_with_stage,copper_mg,Copper Mg,6,0.1399877937069678,0.1774960692981753
d,female,20,high_level_diet_with_stage,copper_mg,Copper Mg,7,0.1384468060622606,0.1698509976266173
d,female,20,high_level_diet_with_stage,copper_mg,Copper Mg,8,0.1349278365789691,0.170380194562854
d,female,20,high_level_diet_with_stage,copper_mg,Copper Mg,9,0.1400923125622914,0.1869923585772278
d,female,20,high_level_diet_with_stage,copper_mg,Copper Mg,10,0.1360824667855294,0.1885357874946281
d,female,20,high_level_diet_with_stage,copper_mg,Copper Mg,11,0.1254989893328361,0.171265742625289
d,female,20,high_level_diet_with_stage,copper_mg,Copper Mg,12,0.1420409948019754,0.1850485942533577
d,female,20,high_level_diet_with_stage,copper_mg,Copper Mg,13,0.1394843751480229,0.1569861172482708
d,female,20,high_level_diet_with_stage,copper_mg,Copper Mg,14,0.1371336197440301,0.1713677239989251
d,female,21,hematopoietic,bt__mcv,MCV,0,0.2009898048090897,0.2157691009390545
d,female,21,hematopoietic,bt__mcv,MCV,1,0.2069050634846337,0.2302909753436662
d,female,21,hematopoietic,bt__mcv,MCV,2,0.198893158973821,0.2299523155424273
d,female,21,hematopoietic,bt__mcv,MCV,3,0.1989885465656687,0.2145594879829269
d,female,21,hematopoietic,bt__mcv,MCV,4,0.2059068154652422,0.2240139106459394
d,female,21,hematopoietic,bt__mcv,MCV,5,0.2066711618438762,0.2246362654901926
d,female,21,hematopoietic,bt__mcv,MCV,6,0.2063990597604539,0.2167059460625445
d,female,21,hematopoietic,bt__mcv,MCV,7,0.2076445657136135,0.22656320556134
d,female,21,hematopoietic,bt__mcv,MCV,8,0.2048876207140322,0.2106358323078589
d,female,21,hematopoietic,bt__mcv,MCV,9,0.2042297916048706,0.2189654341721314
d,female,21,hematopoietic,bt__mcv,MCV,10,0.2024442773124873,0.2332856695567926
d,female,21,hematopoietic,bt__mcv,MCV,11,0.2053451823362796,0.2158191024892789
d,female,21,hematopoietic,bt__mcv,MCV,12,0.2083433134666917,0.2245599230292968
d,female,21,hematopoietic,bt__mcv,MCV,13,0.206834011329924,0.2160008211173558
d,female,21,hematopoietic,bt__mcv,MCV,14,0.2073818637590365,0.2164017689323755
d,female,22,sleep_group,sleep_efficiency,Sleep Efficiency,0,0.0500406768589773,0.0904940462640839
d,female,22,sleep_group,sleep_efficiency,Sleep Efficiency,1,0.0474255031852663,0.0647265475972069
d,female,22,sleep_group,sleep_efficiency,Sleep Efficiency,2,0.0302202374194516,0.0685903607596779
d,female,22,sleep_group,sleep_efficiency,Sleep Efficiency,3,0.03291541505974,0.0679420653590669
d,female,22,sleep_group,sleep_efficiency,Sleep Efficiency,4,0.0472407895764566,0.0802667670087221
d,female,22,sleep_group,sleep_efficiency,Sleep Efficiency,5,0.0367336425891543,0.0855567437901996
d,female,22,sleep_group,sleep_efficiency,Sleep Efficiency,6,0.0500749522245093,0.0832931677316008
d,female,22,sleep_group,sleep_efficiency,Sleep Efficiency,7,0.0337870757780279,0.1091149070772354
d,female,22,sleep_group,sleep_efficiency,Sleep Efficiency,8,0.0325096747516898,0.064105294372866
d,female,22,sleep_group,sleep_efficiency,Sleep Efficiency,9,0.0536222064498864,0.0808860822277024
d,female,22,sleep_group,sleep_efficiency,Sleep Efficiency,10,0.0229620444969428,0.0581599808343229
d,female,22,sleep_group,sleep_efficiency,Sleep Efficiency,11,0.0440324213879797,0.0888564011489088
d,female,22,sleep_group,sleep_efficiency,Sleep Efficiency,12,0.0395222736428268,0.0683465411837489
d,female,22,sleep_group,sleep_efficiency,Sleep Efficiency,13,0.041955683680858,0.0864804068058624
d,female,22,sleep_group,sleep_efficiency,Sleep Efficiency,14,0.0434019109034603,0.0795978097052627
d,female,23,sleep_group,hypoxic_burden,Hypoxic Burden,0,0.5081611354341582,0.5222953854919541
d,female,23,sleep_group,hypoxic_burden,Hypoxic Burden,1,0.5063454033709879,0.521665583186983
d,female,23,sleep_group,hypoxic_burden,Hypoxic Burden,2,0.5091839089176601,0.5220356361286166
d,female,23,sleep_group,hypoxic_burden,Hypoxic Burden,3,0.5083895839768037,0.5235508340004329
d,female,23,sleep_group,hypoxic_burden,Hypoxic Burden,4,0.5072514030832554,0.5259969636845696
d,female,23,sleep_group,hypoxic_burden,Hypoxic Burden,5,0.5094787409340262,0.531894714625839
d,female,23,sleep_group,hypoxic_burden,Hypoxic Burden,6,0.5108751863873615,0.5198811466481754
d,female,23,sleep_group,hypoxic_burden,Hypoxic Burden,7,0.5089881944846847,0.5229319570455393
d,female,23,sleep_group,hypoxic_burden,Hypoxic Burden,8,0.5093392260821065,0.5263217197723906
d,female,23,sleep_group,hypoxic_burden,Hypoxic Burden,9,0.5094651829250917,0.5229879863182261
d,female,23,sleep_group,hypoxic_burden,Hypoxic Burden,10,0.5084818717516546,0.5233835465017448
d,female,23,sleep_group,hypoxic_burden,Hypoxic Burden,11,0.5076971026709701,0.5216720066899126
d,female,23,sleep_group,hypoxic_burden,Hypoxic Burden,12,0.5089664799204628,0.5254113597363428
d,female,23,sleep_group,hypoxic_burden,Hypoxic Burden,13,0.5066953561573095,0.5225803855780262
d,female,23,sleep_group,hypoxic_burden,Hypoxic Burden,14,0.5097735389804974,0.5228428483548754
