system,label,score_type,score,model,sub_model,delta,is_better,baseline_model,baseline_score,gender,label_type,description,score_pvalue,wilcox_pvalue,n_seeds,n_subjects,n_positive
cardiovascular_system_group,t_mv_V4,pearson_r,0.14569511343981142,long_masked_legs,ensemble,,,,,female,regression,T wave amplitude in lead V4 (electrocardiogram measurement),1.1746397798913365e-07,,10,3484,
cardiovascular_system_group,automorph_artery_fractal_dimension,pearson_r,0.14054529164505664,long_seq,ensemble,,,,,male,regression,"Measures the fractal complexity specifically of retinal arteries, with values typically between 1-2 representing self-similar branching patterns in arterial network.",0.00327531371627153,,10,1428,
cardiovascular_system_group,automorph_artery_fractal_dimension,pearson_r,0.13986994607499978,long_masked_arms,ensemble,,,,,male,regression,"Measures the fractal complexity specifically of retinal arteries, with values typically between 1-2 representing self-similar branching patterns in arterial network.",0.0059677064052151285,,10,1428,
cardiovascular_system_group,t_mv_V1,pearson_r,0.13703739583059799,long_all_but_arms,ensemble,,,,,male,regression,"T wave amplitude in the V1 lead (precordial lead) measured in millivolts. Represents the positive or negative deflection of the T wave in this chest lead, reflecting right ventricular repolarization.",1.0666315423094918e-06,,10,2959,
cardiovascular_system_group,automorph_artery_fractal_dimension,pearson_r,0.13606188419436815,long_masked_legs,ensemble,,,,,male,regression,"Measures the fractal complexity specifically of retinal arteries, with values typically between 1-2 representing self-similar branching patterns in arterial network.",0.005750281685477943,,10,1428,
cardiovascular_system_group,t_mv_V1,pearson_r,0.13447848292930292,long_all_but_head,ensemble,,,,,male,regression,"T wave amplitude in the V1 lead (precordial lead) measured in millivolts. Represents the positive or negative deflection of the T wave in this chest lead, reflecting right ventricular repolarization.",8.018551144271972e-07,,10,2959,
cardiovascular_system_group,r_mv_V2,pearson_r,0.13445691354355396,long_all_but_head,ensemble,,,,,all,regression,R wave amplitude in millivolts in lead V2 from electrocardiogram (ECG). The R wave reflects ventricular depolarization and its amplitude indicates left ventricular mass and electrical activity.,3.1974389491138224e-14,,10,3483,
cardiovascular_system_group,t_mv_I,pearson_r,0.13401794194153174,long_all_but_head,ensemble,,,,,male,regression,"T-wave myocardial velocity in standard lead I from electrocardiography, measuring ventricular repolarization",9.343979815105113e-07,,10,3496,
cardiovascular_system_group,t_mv_V1,pearson_r,0.13298207565920211,long_masked_head,ensemble,,,,,female,regression,"T wave amplitude in the V1 lead (precordial lead) measured in millivolts. Represents the positive or negative deflection of the T wave in this chest lead, reflecting right ventricular repolarization.",2.9681267756138344e-06,,10,2959,
cardiovascular_system_group,intima_media_th_1_fit,pearson_r,0.1327327729813475,long_masked_head,ensemble,,,,,female,regression,"Carotid artery intima-media thickness measurement from first ultrasound image, fitted/processed value. IMT is a validated surrogate marker of preclinical atherosclerosis and predictor of cardiovascular morbidity and mortality.",0.2976014914276071,,10,175,
cardiovascular_system_group,lying_blood_pressure_pulse_rate,pearson_r,0.1324865807574111,long_all_but_legs,ensemble,,,,,female,regression,Heart rate in beats per minute measured in lying/supine position,0.31117420908765103,,10,204,
cardiovascular_system_group,automorph_artery_fractal_dimension,pearson_r,0.13176368241652597,long_all_but_arms,ensemble,,,,,male,regression,"Measures the fractal complexity specifically of retinal arteries, with values typically between 1-2 representing self-similar branching patterns in arterial network.",0.01341154002822098,,10,1428,
cardiovascular_system_group,r_mv_V3,pearson_r,0.13037211494635476,long_all_but_legs,ensemble,,,,,all,regression,R wave amplitude in lead V3 (electrocardiogram measurement),2.95875763449239e-14,,10,3516,
cardiovascular_system_group,r_mv_V3,pearson_r,0.1301286331737932,long_all_but_head,ensemble,,,,,all,regression,R wave amplitude in lead V3 (electrocardiogram measurement),3.384875293815273e-14,,10,3516,
cardiovascular_system_group,automorph_artery_fractal_dimension,pearson_r,0.12960411781165732,long_masked_torso,ensemble,,,,,male,regression,"Measures the fractal complexity specifically of retinal arteries, with values typically between 1-2 representing self-similar branching patterns in arterial network.",0.012286853291933719,,10,1428,
cardiovascular_system_group,r_mv_V2,pearson_r,0.1287160318374319,long_all_but_legs,ensemble,,,,,all,regression,R wave amplitude in millivolts in lead V2 from electrocardiogram (ECG). The R wave reflects ventricular depolarization and its amplitude indicates left ventricular mass and electrical activity.,8.697730216253118e-13,,10,3483,
cardiovascular_system_group,lying_blood_pressure_pulse_rate,pearson_r,0.1277336971172544,long_all_but_legs,ensemble,,,,,all,regression,Heart rate in beats per minute measured in lying/supine position,0.14511772145312393,,10,204,
cardiovascular_system_group,automorph_artery_fractal_dimension,pearson_r,0.12524560022116635,long_all_but_legs,ensemble,,,,,female,regression,"Measures the fractal complexity specifically of retinal arteries, with values typically between 1-2 representing self-similar branching patterns in arterial network.",0.001643931758776469,,10,1428,
cardiovascular_system_group,lying_blood_pressure_pulse_rate,pearson_r,0.12391054597769555,long_seq,ensemble,,,,,all,regression,Heart rate in beats per minute measured in lying/supine position,0.16016481081521305,,10,204,
cardiovascular_system_group,lying_blood_pressure_pulse_rate,pearson_r,0.12390452379367359,long_all_but_head,ensemble,,,,,female,regression,Heart rate in beats per minute measured in lying/supine position,0.23971936375606498,,10,204,
cardiovascular_system_group,automorph_artery_fractal_dimension,pearson_r,0.12312283372806362,long_all_but_torso,ensemble,,,,,male,regression,"Measures the fractal complexity specifically of retinal arteries, with values typically between 1-2 representing self-similar branching patterns in arterial network.",0.014658339287533833,,10,1428,
cardiovascular_system_group,standing_three_min_blood_pressure_pulse_rate,pearson_r,0.12164443862081405,long_masked_head,ensemble,,,,,female,regression,Heart rate in beats per minute measured after standing for 3 minutes,0.25392899364972327,,10,204,
cardiovascular_system_group,standing_three_min_blood_pressure_pulse_rate,pearson_r,0.12115190287493335,long_masked_head,ensemble,,,,,all,regression,Heart rate in beats per minute measured after standing for 3 minutes,0.16091165961162462,,10,204,
cardiovascular_system_group,lying_blood_pressure_pulse_rate,pearson_r,0.11730634062740578,long_masked_arms,ensemble,,,,,all,regression,Heart rate in beats per minute measured in lying/supine position,0.16906195368475058,,10,204,
cardiovascular_system_group,r_mv_V3,pearson_r,0.11726163430419004,long_masked_legs,ensemble,,,,,male,regression,R wave amplitude in lead V3 (electrocardiogram measurement),4.013315444476207e-06,,10,3516,
cardiovascular_system_group,t_mv_V1,pearson_r,0.11719506445847205,long_masked_arms,ensemble,,,,,female,regression,"T wave amplitude in the V1 lead (precordial lead) measured in millivolts. Represents the positive or negative deflection of the T wave in this chest lead, reflecting right ventricular repolarization.",2.4090922888272085e-05,,10,2959,
cardiovascular_system_group,r_mv_V2,pearson_r,0.11567631141246655,long_masked_legs,ensemble,,,,,male,regression,R wave amplitude in millivolts in lead V2 from electrocardiogram (ECG). The R wave reflects ventricular depolarization and its amplitude indicates left ventricular mass and electrical activity.,4.536120293150798e-06,,10,3483,
cardiovascular_system_group,r_mv_V3,pearson_r,0.11536902203587676,long_seq,ensemble,,,,,female,regression,R wave amplitude in lead V3 (electrocardiogram measurement),2.290442357639679e-06,,10,3516,
cardiovascular_system_group,standing_three_min_blood_pressure_pulse_rate,pearson_r,0.11456421192516777,long_seq,ensemble,,,,,male,regression,Heart rate in beats per minute measured after standing for 3 minutes,0.34510579588632523,,10,204,
cardiovascular_system_group,t_mv_V1,pearson_r,0.11339344730940419,long_seq,ensemble,,,,,female,regression,"T wave amplitude in the V1 lead (precordial lead) measured in millivolts. Represents the positive or negative deflection of the T wave in this chest lead, reflecting right ventricular repolarization.",9.093377371268018e-05,,10,2959,
cardiovascular_system_group,r_mv_V3,pearson_r,0.11226635824202313,long_masked_torso,ensemble,,,,,female,regression,R wave amplitude in lead V3 (electrocardiogram measurement),7.006824098212735e-06,,10,3516,
cardiovascular_system_group,r_ms_V3,pearson_r,0.1112107693777418,long_masked_legs,ensemble,,,,,male,regression,"R-wave amplitude or myocardial mass in lead V3 from electrocardiography, indicating ventricular electrical activity",2.065741812047079e-05,,10,3516,
cardiovascular_system_group,r_ms_V3,pearson_r,0.11113271542061591,long_masked_arms,ensemble,,,,,female,regression,"R-wave amplitude or myocardial mass in lead V3 from electrocardiography, indicating ventricular electrical activity",1.855915732576431e-05,,10,3516,
cardiovascular_system_group,r_mv_V3,pearson_r,0.11108576233006162,long_seq,ensemble,,,,,male,regression,R wave amplitude in lead V3 (electrocardiogram measurement),6.564995211386696e-06,,10,3516,
cardiovascular_system_group,r_mv_V3,pearson_r,0.11087014318751258,long_all_but_arms,ensemble,,,,,female,regression,R wave amplitude in lead V3 (electrocardiogram measurement),5.379196500417546e-06,,10,3516,
cardiovascular_system_group,intima_media_th_2_fit,pearson_r,0.11044903051964272,long_all_but_torso,ensemble,,,,,male,regression,"Carotid artery intima-media thickness measurement from second ultrasound image, fitted/processed value. IMT indicator of atherosclerosis.",0.3790513776509097,,10,171,
cardiovascular_system_group,standing_three_min_blood_pressure_pulse_rate,pearson_r,0.10953279973637767,long_seq,ensemble,,,,,female,regression,Heart rate in beats per minute measured after standing for 3 minutes,0.3049446516400007,,10,204,
cardiovascular_system_group,standing_three_min_blood_pressure_pulse_rate,pearson_r,0.10914657714744139,long_all_but_head,ensemble,,,,,female,regression,Heart rate in beats per minute measured after standing for 3 minutes,0.2782240864258048,,10,204,
cardiovascular_system_group,t_mv_V1,pearson_r,0.10731615029761281,long_masked_legs,ensemble,,,,,female,regression,"T wave amplitude in the V1 lead (precordial lead) measured in millivolts. Represents the positive or negative deflection of the T wave in this chest lead, reflecting right ventricular repolarization.",0.00019928788950382227,,10,2959,
cardiovascular_system_group,intima_media_th_2_fit,pearson_r,0.10658982943743647,long_all_but_arms,ensemble,,,,,all,regression,"Carotid artery intima-media thickness measurement from second ultrasound image, fitted/processed value. IMT indicator of atherosclerosis.",0.25176202030927186,,10,171,
cardiovascular_system_group,r_mv_V3,pearson_r,0.10508495198732212,long_masked_head,ensemble,,,,,female,regression,R wave amplitude in lead V3 (electrocardiogram measurement),1.214357685032493e-05,,10,3516,
cardiovascular_system_group,r_mv_V2,pearson_r,0.10498879855968413,long_seq,ensemble,,,,,male,regression,R wave amplitude in millivolts in lead V2 from electrocardiogram (ECG). The R wave reflects ventricular depolarization and its amplitude indicates left ventricular mass and electrical activity.,6.679860688382876e-05,,10,3483,
cardiovascular_system_group,r_ms_V3,pearson_r,0.10469973911425164,long_masked_legs,ensemble,,,,,all,regression,"R-wave amplitude or myocardial mass in lead V3 from electrocardiography, indicating ventricular electrical activity",1.45929951774663e-08,,10,3516,
cardiovascular_system_group,r_mv_V2,pearson_r,0.1041095657376562,long_masked_arms,ensemble,,,,,male,regression,R wave amplitude in millivolts in lead V2 from electrocardiogram (ECG). The R wave reflects ventricular depolarization and its amplitude indicates left ventricular mass and electrical activity.,5.7906588396063234e-05,,10,3483,
cardiovascular_system_group,standing_three_min_blood_pressure_pulse_rate,pearson_r,0.10332923917997108,long_all_but_head,ensemble,,,,,all,regression,Heart rate in beats per minute measured after standing for 3 minutes,0.19204476366126813,,10,204,
cardiovascular_system_group,r_ms_V3,pearson_r,0.10148577832309971,long_masked_arms,ensemble,,,,,all,regression,"R-wave amplitude or myocardial mass in lead V3 from electrocardiography, indicating ventricular electrical activity",1.2440306330993938e-07,,10,3516,
cardiovascular_system_group,lying_blood_pressure_pulse_rate,pearson_r,0.10001183040538089,long_all_but_arms,ensemble,,,,,all,regression,Heart rate in beats per minute measured in lying/supine position,0.24688807330324924,,10,204,
cardiovascular_system_group,r_mv_V2,pearson_r,0.09928378081076109,long_all_but_torso,ensemble,,,,,male,regression,R wave amplitude in millivolts in lead V2 from electrocardiogram (ECG). The R wave reflects ventricular depolarization and its amplitude indicates left ventricular mass and electrical activity.,0.00017264585916135786,,10,3483,
cardiovascular_system_group,t_mv_V1,pearson_r,0.09896378903663533,long_all_but_head,ensemble,,,,,female,regression,"T wave amplitude in the V1 lead (precordial lead) measured in millivolts. Represents the positive or negative deflection of the T wave in this chest lead, reflecting right ventricular repolarization.",0.00047458059182493823,,10,2959,
cardiovascular_system_group,intima_media_th_1_fit,pearson_r,0.09871493398461753,long_all_but_legs,ensemble,,,,,male,regression,"Carotid artery intima-media thickness measurement from first ultrasound image, fitted/processed value. IMT is a validated surrogate marker of preclinical atherosclerosis and predictor of cardiovascular morbidity and mortality.",0.3478881377442424,,10,175,
cardiovascular_system_group,r_mv_V2,pearson_r,0.0985060755120932,long_masked_head,ensemble,,,,,male,regression,R wave amplitude in millivolts in lead V2 from electrocardiogram (ECG). The R wave reflects ventricular depolarization and its amplitude indicates left ventricular mass and electrical activity.,0.00020843205318163703,,10,3483,
cardiovascular_system_group,r_mv_V3,pearson_r,0.09827336906951632,long_masked_head,ensemble,,,,,male,regression,R wave amplitude in lead V3 (electrocardiogram measurement),0.00010108848183468155,,10,3516,
cardiovascular_system_group,r_mv_V3,pearson_r,0.097984709918252,long_masked_legs,ensemble,,,,,female,regression,R wave amplitude in lead V3 (electrocardiogram measurement),6.449499850477521e-05,,10,3516,
cardiovascular_system_group,standing_three_min_blood_pressure_pulse_rate,pearson_r,0.09715646628863779,long_masked_arms,ensemble,,,,,all,regression,Heart rate in beats per minute measured after standing for 3 minutes,0.20780079188907954,,10,204,
cardiovascular_system_group,t_mv_V1,pearson_r,0.09705647851309544,long_all_but_arms,ensemble,,,,,female,regression,"T wave amplitude in the V1 lead (precordial lead) measured in millivolts. Represents the positive or negative deflection of the T wave in this chest lead, reflecting right ventricular repolarization.",0.0008189938412891878,,10,2959,
cardiovascular_system_group,r_mv_V3,pearson_r,0.09676710586317051,long_masked_arms,ensemble,,,,,male,regression,R wave amplitude in lead V3 (electrocardiogram measurement),0.00024319473776784748,,10,3516,
cardiovascular_system_group,r_mv_V2,pearson_r,0.09668146315416568,long_all_but_arms,ensemble,,,,,male,regression,R wave amplitude in millivolts in lead V2 from electrocardiogram (ECG). The R wave reflects ventricular depolarization and its amplitude indicates left ventricular mass and electrical activity.,0.00021727460842188177,,10,3483,
cardiovascular_system_group,standing_three_min_blood_pressure_pulse_rate,pearson_r,0.09643871268651866,long_all_but_legs,ensemble,,,,,all,regression,Heart rate in beats per minute measured after standing for 3 minutes,0.21913311844015726,,10,204,
cardiovascular_system_group,r_mv_V2,pearson_r,0.0958073066113633,long_masked_torso,ensemble,,,,,male,regression,R wave amplitude in millivolts in lead V2 from electrocardiogram (ECG). The R wave reflects ventricular depolarization and its amplitude indicates left ventricular mass and electrical activity.,0.00045644676009190646,,10,3483,
cardiovascular_system_group,r_ms_V3,pearson_r,0.09353579774154683,long_masked_head,ensemble,,,,,female,regression,"R-wave amplitude or myocardial mass in lead V3 from electrocardiography, indicating ventricular electrical activity",0.00026624279326117276,,10,3516,
cardiovascular_system_group,r_ms_V3,pearson_r,0.09280017036675217,long_masked_torso,ensemble,,,,,female,regression,"R-wave amplitude or myocardial mass in lead V3 from electrocardiography, indicating ventricular electrical activity",0.0009371801722383128,,10,3516,
cardiovascular_system_group,r_ms_V3,pearson_r,0.09276641212022475,long_masked_head,ensemble,,,,,all,regression,"R-wave amplitude or myocardial mass in lead V3 from electrocardiography, indicating ventricular electrical activity",1.0448406523557748e-06,,10,3516,
cardiovascular_system_group,standing_three_min_blood_pressure_pulse_rate,pearson_r,0.09249955956487813,long_masked_arms,ensemble,,,,,male,regression,Heart rate in beats per minute measured after standing for 3 minutes,0.3705995031624457,,10,204,
cardiovascular_system_group,r_ms_V3,pearson_r,0.09243262776473428,long_masked_legs,ensemble,,,,,female,regression,"R-wave amplitude or myocardial mass in lead V3 from electrocardiography, indicating ventricular electrical activity",0.0002722057365320951,,10,3516,
cardiovascular_system_group,lying_blood_pressure_pulse_rate,pearson_r,0.08929769294882883,long_masked_torso,ensemble,,,,,all,regression,Heart rate in beats per minute measured in lying/supine position,0.2900133904657074,,10,204,
cardiovascular_system_group,r_ms_V3,pearson_r,0.0886505844964544,long_all_but_torso,ensemble,,,,,male,regression,"R-wave amplitude or myocardial mass in lead V3 from electrocardiography, indicating ventricular electrical activity",0.0006175560462507348,,10,3516,
cardiovascular_system_group,r_ms_V3,pearson_r,0.08793054427824915,long_all_but_torso,ensemble,,,,,all,regression,"R-wave amplitude or myocardial mass in lead V3 from electrocardiography, indicating ventricular electrical activity",5.378548933566326e-07,,10,3516,
cardiovascular_system_group,r_ms_V3,pearson_r,0.08744573009411902,long_seq,ensemble,,,,,all,regression,"R-wave amplitude or myocardial mass in lead V3 from electrocardiography, indicating ventricular electrical activity",2.034717695362229e-05,,10,3516,
cardiovascular_system_group,t_mv_V1,pearson_r,0.08731683570217465,long_all_but_torso,ensemble,,,,,female,regression,"T wave amplitude in the V1 lead (precordial lead) measured in millivolts. Represents the positive or negative deflection of the T wave in this chest lead, reflecting right ventricular repolarization.",0.0015850022289279533,,10,2959,
cardiovascular_system_group,r_mv_V2,pearson_r,0.08688239330871192,long_masked_torso,ensemble,,,,,female,regression,R wave amplitude in millivolts in lead V2 from electrocardiogram (ECG). The R wave reflects ventricular depolarization and its amplitude indicates left ventricular mass and electrical activity.,0.0008682383442225626,,10,3483,
cardiovascular_system_group,r_ms_V3,pearson_r,0.08674967714759191,long_masked_arms,ensemble,,,,,male,regression,"R-wave amplitude or myocardial mass in lead V3 from electrocardiography, indicating ventricular electrical activity",0.0012924973351000535,,10,3516,
cardiovascular_system_group,r_ms_V3,pearson_r,0.0863366367302079,long_all_but_legs,ensemble,,,,,female,regression,"R-wave amplitude or myocardial mass in lead V3 from electrocardiography, indicating ventricular electrical activity",0.0045306666664279086,,10,3516,
cardiovascular_system_group,r_ms_V3,pearson_r,0.08611292191338868,long_masked_head,ensemble,,,,,male,regression,"R-wave amplitude or myocardial mass in lead V3 from electrocardiography, indicating ventricular electrical activity",0.0020130587934666234,,10,3516,
cardiovascular_system_group,r_ms_V3,pearson_r,0.08490752023621939,long_seq,ensemble,,,,,female,regression,"R-wave amplitude or myocardial mass in lead V3 from electrocardiography, indicating ventricular electrical activity",0.0026566075160549684,,10,3516,
cardiovascular_system_group,lying_blood_pressure_pulse_rate,pearson_r,0.08406916187832755,long_all_but_head,ensemble,,,,,all,regression,Heart rate in beats per minute measured in lying/supine position,0.2331547672860163,,10,204,
cardiovascular_system_group,r_mv_V3,pearson_r,0.08377558758582644,long_masked_torso,ensemble,,,,,male,regression,R wave amplitude in lead V3 (electrocardiogram measurement),0.0007501111428896638,,10,3516,
cardiovascular_system_group,r_ms_V3,pearson_r,0.08363620392526948,long_seq,ensemble,,,,,male,regression,"R-wave amplitude or myocardial mass in lead V3 from electrocardiography, indicating ventricular electrical activity",0.002969837834716786,,10,3516,
cardiovascular_system_group,r_mv_V2,pearson_r,0.08339327637397227,long_all_but_arms,ensemble,,,,,female,regression,R wave amplitude in millivolts in lead V2 from electrocardiogram (ECG). The R wave reflects ventricular depolarization and its amplitude indicates left ventricular mass and electrical activity.,0.003987755341793202,,10,3483,
cardiovascular_system_group,intima_media_th_2_fit,pearson_r,0.08293377859102033,long_masked_head,ensemble,,,,,female,regression,"Carotid artery intima-media thickness measurement from second ultrasound image, fitted/processed value. IMT indicator of atherosclerosis.",0.4893394785979487,,10,171,
cardiovascular_system_group,intima_media_th_2_fit,pearson_r,0.08200545802452539,long_masked_legs,ensemble,,,,,male,regression,"Carotid artery intima-media thickness measurement from second ultrasound image, fitted/processed value. IMT indicator of atherosclerosis.",0.3236508334957863,,10,171,
cardiovascular_system_group,r_ms_V3,pearson_r,0.08158195339584076,long_all_but_head,ensemble,,,,,female,regression,"R-wave amplitude or myocardial mass in lead V3 from electrocardiography, indicating ventricular electrical activity",0.004067094284181447,,10,3516,
cardiovascular_system_group,r_mv_V2,pearson_r,0.0810392410034489,long_masked_head,ensemble,,,,,female,regression,R wave amplitude in millivolts in lead V2 from electrocardiogram (ECG). The R wave reflects ventricular depolarization and its amplitude indicates left ventricular mass and electrical activity.,0.003129650505307753,,10,3483,
cardiovascular_system_group,intima_media_th_2_fit,pearson_r,0.08038286418585716,long_masked_legs,ensemble,,,,,all,regression,"Carotid artery intima-media thickness measurement from second ultrasound image, fitted/processed value. IMT indicator of atherosclerosis.",0.325038485382165,,10,171,
cardiovascular_system_group,r_ms_V3,pearson_r,0.08026240173555389,long_all_but_torso,ensemble,,,,,female,regression,"R-wave amplitude or myocardial mass in lead V3 from electrocardiography, indicating ventricular electrical activity",0.003097837140536815,,10,3516,
cardiovascular_system_group,r_mv_V3,pearson_r,0.07832665032519186,long_masked_arms,ensemble,,,,,female,regression,R wave amplitude in lead V3 (electrocardiogram measurement),0.00239506806759593,,10,3516,
cardiovascular_system_group,intima_media_th_2_fit,pearson_r,0.07803376307803093,long_masked_legs,ensemble,,,,,female,regression,"Carotid artery intima-media thickness measurement from second ultrasound image, fitted/processed value. IMT indicator of atherosclerosis.",0.4835941263886129,,10,171,
cardiovascular_system_group,r_ms_V3,pearson_r,0.07783532096697252,long_masked_torso,ensemble,,,,,all,regression,"R-wave amplitude or myocardial mass in lead V3 from electrocardiography, indicating ventricular electrical activity",0.000382272976114783,,10,3516,
cardiovascular_system_group,r_mv_V2,pearson_r,0.07729865461903974,long_seq,ensemble,,,,,female,regression,R wave amplitude in millivolts in lead V2 from electrocardiogram (ECG). The R wave reflects ventricular depolarization and its amplitude indicates left ventricular mass and electrical activity.,0.007270753947881105,,10,3483,
cardiovascular_system_group,lying_blood_pressure_pulse_rate,pearson_r,0.07616046636084924,long_masked_head,ensemble,,,,,all,regression,Heart rate in beats per minute measured in lying/supine position,0.376688592645071,,10,204,
cardiovascular_system_group,r_mv_V2,pearson_r,0.07580361309359684,long_all_but_torso,ensemble,,,,,female,regression,R wave amplitude in millivolts in lead V2 from electrocardiogram (ECG). The R wave reflects ventricular depolarization and its amplitude indicates left ventricular mass and electrical activity.,0.002753670809558271,,10,3483,
cardiovascular_system_group,r_mv_V3,pearson_r,0.0752703944887546,long_all_but_torso,ensemble,,,,,male,regression,R wave amplitude in lead V3 (electrocardiogram measurement),0.002880912936334142,,10,3516,
cardiovascular_system_group,r_ms_V3,pearson_r,0.0734263486439948,long_all_but_head,ensemble,,,,,all,regression,"R-wave amplitude or myocardial mass in lead V3 from electrocardiography, indicating ventricular electrical activity",0.0001250709184118925,,10,3516,
cardiovascular_system_group,r_mv_V2,pearson_r,0.07307946576954095,long_all_but_legs,ensemble,,,,,male,regression,R wave amplitude in millivolts in lead V2 from electrocardiogram (ECG). The R wave reflects ventricular depolarization and its amplitude indicates left ventricular mass and electrical activity.,0.0051158386955507005,,10,3483,
cardiovascular_system_group,r_mv_V2,pearson_r,0.07133398854640806,long_masked_legs,ensemble,,,,,female,regression,R wave amplitude in millivolts in lead V2 from electrocardiogram (ECG). The R wave reflects ventricular depolarization and its amplitude indicates left ventricular mass and electrical activity.,0.010283129817972272,,10,3483,
cardiovascular_system_group,r_mv_V3,pearson_r,0.06917048676494854,long_all_but_torso,ensemble,,,,,female,regression,R wave amplitude in lead V3 (electrocardiogram measurement),0.0059970418082714114,,10,3516,
cardiovascular_system_group,standing_three_min_blood_pressure_pulse_rate,pearson_r,0.06858273497891337,long_all_but_legs,ensemble,,,,,male,regression,Heart rate in beats per minute measured after standing for 3 minutes,0.5546223298645989,,10,204,
cardiovascular_system_group,t_mv_V5,pearson_r,0.06774027015034438,long_all_but_legs,ensemble,,,,,female,regression,T wave amplitude in lead V5 from ECG - measures the height of ventricular repolarization wave in the fifth precordial lead,0.004987369060961,,10,3496,
cardiovascular_system_group,t_mv_V5,pearson_r,0.06722433456024937,long_masked_head,ensemble,,,,,female,regression,T wave amplitude in lead V5 from ECG - measures the height of ventricular repolarization wave in the fifth precordial lead,0.009516446193481751,,10,3496,
cardiovascular_system_group,r_ms_V3,pearson_r,0.06721616076145466,long_all_but_legs,ensemble,,,,,all,regression,"R-wave amplitude or myocardial mass in lead V3 from electrocardiography, indicating ventricular electrical activity",0.00026995497373567357,,10,3516,
cardiovascular_system_group,standing_three_min_blood_pressure_pulse_rate,pearson_r,0.06717806188991231,long_masked_legs,ensemble,,,,,female,regression,Heart rate in beats per minute measured after standing for 3 minutes,0.5032952776640074,,10,204,
cardiovascular_system_group,intima_media_th_2_fit,pearson_r,0.06686849869374725,long_masked_head,ensemble,,,,,all,regression,"Carotid artery intima-media thickness measurement from second ultrasound image, fitted/processed value. IMT indicator of atherosclerosis.",0.4544432644027898,,10,171,
cardiovascular_system_group,r_ms_V3,pearson_r,0.06577177158717915,long_all_but_arms,ensemble,,,,,female,regression,"R-wave amplitude or myocardial mass in lead V3 from electrocardiography, indicating ventricular electrical activity",0.023356956952834847,,10,3516,
cardiovascular_system_group,r_mv_V3,pearson_r,0.06359543997873987,long_all_but_arms,ensemble,,,,,male,regression,R wave amplitude in lead V3 (electrocardiogram measurement),0.014449234175405301,,10,3516,
cardiovascular_system_group,t_mv_V5,pearson_r,0.06341793229161583,long_all_but_torso,ensemble,,,,,female,regression,T wave amplitude in lead V5 from ECG - measures the height of ventricular repolarization wave in the fifth precordial lead,0.00894411693972023,,10,3496,
cardiovascular_system_group,r_mv_V2,pearson_r,0.06338434165276718,long_all_but_head,ensemble,,,,,male,regression,R wave amplitude in millivolts in lead V2 from electrocardiogram (ECG). The R wave reflects ventricular depolarization and its amplitude indicates left ventricular mass and electrical activity.,0.013918498280616379,,10,3483,
cardiovascular_system_group,standing_three_min_blood_pressure_pulse_rate,pearson_r,0.06323739870273679,long_masked_arms,ensemble,,,,,female,regression,Heart rate in beats per minute measured after standing for 3 minutes,0.5312467568456911,,10,204,
cardiovascular_system_group,t_mv_V5,pearson_r,0.06257784854874378,long_all_but_head,ensemble,,,,,female,regression,T wave amplitude in lead V5 from ECG - measures the height of ventricular repolarization wave in the fifth precordial lead,0.010995102288224,,10,3496,
cardiovascular_system_group,r_ms_V3,pearson_r,0.05938760474903274,long_all_but_arms,ensemble,,,,,all,regression,"R-wave amplitude or myocardial mass in lead V3 from electrocardiography, indicating ventricular electrical activity",0.004003955821274645,,10,3516,
cardiovascular_system_group,t_mv_V5,pearson_r,0.05928841553666232,long_all_but_arms,ensemble,,,,,female,regression,T wave amplitude in lead V5 from ECG - measures the height of ventricular repolarization wave in the fifth precordial lead,0.01474906241703593,,10,3496,
cardiovascular_system_group,r_ms_V3,pearson_r,0.05864315798335542,long_all_but_head,ensemble,,,,,male,regression,"R-wave amplitude or myocardial mass in lead V3 from electrocardiography, indicating ventricular electrical activity",0.042296317210147164,,10,3516,
cardiovascular_system_group,r_mv_V2,pearson_r,0.05847409273606134,long_masked_arms,ensemble,,,,,female,regression,R wave amplitude in millivolts in lead V2 from electrocardiogram (ECG). The R wave reflects ventricular depolarization and its amplitude indicates left ventricular mass and electrical activity.,0.02968084422371045,,10,3483,
cardiovascular_system_group,t_mv_V5,pearson_r,0.05819404456174946,long_seq,ensemble,,,,,female,regression,T wave amplitude in lead V5 from ECG - measures the height of ventricular repolarization wave in the fifth precordial lead,0.020516149936039358,,10,3496,
cardiovascular_system_group,intima_media_th_2_fit,pearson_r,0.057673541963225175,long_all_but_torso,ensemble,,,,,all,regression,"Carotid artery intima-media thickness measurement from second ultrasound image, fitted/processed value. IMT indicator of atherosclerosis.",0.45483337074516506,,10,171,
cardiovascular_system_group,r_ms_V3,pearson_r,0.057393227937457617,long_masked_torso,ensemble,,,,,male,regression,"R-wave amplitude or myocardial mass in lead V3 from electrocardiography, indicating ventricular electrical activity",0.05440337303574647,,10,3516,
cardiovascular_system_group,r_mv_V2,pearson_r,0.054598085421983134,long_all_but_legs,ensemble,,,,,female,regression,R wave amplitude in millivolts in lead V2 from electrocardiogram (ECG). The R wave reflects ventricular depolarization and its amplitude indicates left ventricular mass and electrical activity.,0.03089479064127517,,10,3483,
